temperature_c,gas_raw,water_level_cm,acceleration_x_ms2,acceleration_y_ms2,acceleration_z_ms2,sos,risk_level,scenario
28.71,351.62,4.9,-0.45,-0.63,10.32,True,MEDIUM,sos
31.79,319.04,5.19,0.15,-0.21,10.41,True,MEDIUM,sos
31.0,382.91,5.11,-0.03,-0.57,9.47,True,MEDIUM,sos
31.23,384.36,4.86,-0.26,-0.15,9.21,True,MEDIUM,sos
35.04,441.73,5.16,0.42,0.07,9.99,True,MEDIUM,sos
34.11,422.51,4.94,-0.72,-0.01,9.92,True,MEDIUM,sos
35.71,477.92,4.96,0.15,0.1,10.14,True,MEDIUM,sos
34.18,437.75,4.71,0.03,0.36,9.73,True,MEDIUM,sos
35.93,456.25,4.77,-0.45,-0.13,9.56,True,MEDIUM,sos
36.02,495.85,5.03,0.51,0.39,9.64,True,MEDIUM,sos
36.77,519.12,4.58,0.29,-0.03,9.47,True,MEDIUM,sos
35.36,530.46,4.97,-0.1,-0.04,9.69,True,MEDIUM,sos
39.19,552.42,5.64,-0.25,0.34,9.98,True,HIGH,sos
35.83,558.49,5.24,0.25,-0.36,10.24,True,MEDIUM,sos
26.13,212.29,5.13,0.66,-0.08,9.97,False,LOW,combined
28.52,212.89,6.51,-0.01,0.12,10.11,False,LOW,combined
29.48,214.79,6.68,0.15,-0.69,9.57,False,LOW,combined
29.58,243.22,8.07,-0.49,0.38,9.36,False,LOW,combined
30.13,259.9,8.24,0.14,-0.57,9.56,False,LOW,combined
31.17,286.01,10.26,0.22,0.09,9.56,False,LOW,combined
32.17,279.04,10.74,-0.37,0.11,9.69,False,LOW,combined
32.21,305.18,11.91,0.1,-0.1,9.88,False,LOW,combined
32.17,302.97,12.01,-0.16,0.43,10.56,False,LOW,combined
33.24,319.64,13.53,0.26,0.22,9.78,False,LOW,combined
33.07,349.18,13.66,-0.03,0.37,9.23,False,LOW,combined
36.68,366.03,13.5,0.48,-0.13,9.82,False,LOW,combined
35.59,374.69,15.38,-0.01,0.0,9.92,False,LOW,combined
36.33,402.76,16.05,0.12,-0.13,9.45,False,LOW,combined
37.45,422.13,18.03,-0.53,-0.32,9.79,False,LOW,combined
36.38,430.79,18.45,0.23,-0.23,9.52,False,LOW,combined
37.52,442.64,19.29,-0.08,-0.11,9.94,False,LOW,combined
38.67,443.54,20.26,-0.26,-0.17,9.4,False,MEDIUM,combined
38.67,448.51,20.82,-0.08,-0.24,9.44,False,MEDIUM,combined
40.33,485.02,21.63,-0.07,0.4,9.67,False,MEDIUM,combined
39.2,499.89,22.01,0.39,0.42,10.21,False,MEDIUM,combined
42.01,527.99,23.45,0.41,-0.08,9.42,False,MEDIUM,combined
41.26,536.16,24.61,-0.22,-0.32,9.41,False,MEDIUM,combined
43.26,543.55,26.06,0.32,0.05,9.48,False,MEDIUM,combined
42.95,543.38,25.65,-0.14,-0.15,10.28,False,MEDIUM,combined
43.73,549.58,27.53,0.18,0.15,10.16,False,MEDIUM,combined
45.51,580.23,27.16,0.23,0.37,9.76,False,HIGH,combined
44.47,581.03,29.26,-0.48,-0.15,10.04,False,MEDIUM,combined
46.14,631.31,29.77,-0.07,-0.05,9.49,False,HIGH,combined
45.58,621.55,30.04,-0.19,-0.2,9.61,True,CRITICAL,combined
46.19,637.53,31.57,-0.18,0.18,10.0,True,CRITICAL,combined
47.99,692.36,31.43,-0.21,-0.29,10.17,True,CRITICAL,combined
48.74,669.6,32.64,-0.21,0.32,9.51,True,CRITICAL,combined
46.62,700.76,33.12,0.09,0.21,9.6,True,CRITICAL,combined
49.44,701.47,34.69,0.27,0.16,9.43,True,CRITICAL,combined
50.24,720.98,35.0,0.03,0.06,9.66,True,CRITICAL,combined
48.55,748.39,36.42,0.17,0.26,9.68,True,CRITICAL,combined
50.66,757.62,38.02,-0.78,-0.3,9.49,True,CRITICAL,combined
50.21,783.31,38.73,0.23,-0.15,9.87,True,CRITICAL,combined
52.11,768.61,39.33,-0.12,-0.27,9.94,True,CRITICAL,combined
28.09,212.86,5.13,-0.06,0.16,9.69,False,LOW,fall
28.57,193.52,5.16,-0.06,-0.02,9.96,False,LOW,fall
28.56,190.29,4.88,-0.21,0.24,10.0,False,LOW,fall
28.07,184.0,4.79,-0.14,-0.11,10.03,False,LOW,fall
27.2,189.33,5.6,-0.11,-0.05,9.76,False,LOW,fall
27.85,208.56,4.88,-0.25,-0.11,1.54,False,MEDIUM,fall
28.01,205.29,4.61,-0.15,0.01,0.38,False,MEDIUM,fall
29.07,197.55,4.97,0.5,-0.57,0.69,False,MEDIUM,fall
29.0,201.42,4.93,22.2,25.42,44.96,False,MEDIUM,fall
27.89,217.12,5.04,23.72,18.29,38.7,False,MEDIUM,fall
28.16,209.98,5.2,5.13,1.76,4.96,False,MEDIUM,fall
28.86,208.09,4.6,5.57,0.88,3.08,False,LOW,fall
28.61,218.06,4.83,5.44,0.57,6.77,False,MEDIUM,fall
28.0,193.43,5.21,6.93,0.9,4.39,False,MEDIUM,fall
28.71,186.21,4.55,5.56,0.93,3.97,False,LOW,fall
27.66,201.49,5.25,6.31,1.23,3.79,False,LOW,fall
28.32,193.62,5.39,6.97,1.08,3.73,False,LOW,fall
27.81,203.18,4.13,5.88,1.41,3.48,False,LOW,fall
28.18,202.82,4.8,5.49,0.97,2.72,False,LOW,fall
28.27,216.62,5.06,4.47,0.85,4.12,False,MEDIUM,fall
27.56,203.87,5.13,-0.06,-0.24,9.6,False,LOW,fall
28.41,201.43,5.22,-0.21,0.43,9.77,False,LOW,fall
28.57,186.79,4.56,0.53,0.35,9.42,False,LOW,fall
27.66,197.06,5.29,-0.17,-0.37,10.12,False,LOW,fall
28.06,200.68,4.86,-0.26,0.02,10.47,False,LOW,fall
28.19,193.53,4.42,-0.29,-0.65,9.78,False,LOW,fall
28.02,228.59,4.67,0.56,-0.17,9.63,False,LOW,fall
28.46,189.65,5.13,-0.44,-0.53,9.76,False,LOW,fall
27.79,195.48,5.1,-0.38,0.02,10.72,False,LOW,fall
28.62,189.6,5.01,0.34,0.04,9.35,False,LOW,fall
27.82,204.65,4.98,0.13,-0.09,9.9,True,MEDIUM,sos
28.66,205.3,4.37,-0.1,-0.31,9.57,True,MEDIUM,sos
27.92,217.55,4.61,-0.08,0.21,9.83,True,MEDIUM,sos
28.28,223.67,5.01,0.16,-0.06,10.19,True,MEDIUM,sos
28.14,198.68,5.27,0.02,0.25,9.91,True,MEDIUM,sos
26.48,215.69,5.38,0.15,0.1,10.08,True,MEDIUM,sos
29.13,223.29,5.03,0.52,0.42,9.98,True,MEDIUM,sos
27.55,223.62,4.96,0.15,-0.21,9.87,True,MEDIUM,sos
29.01,247.57,5.14,0.5,0.38,10.03,True,MEDIUM,sos
27.78,302.47,4.6,-0.18,-0.31,9.7,True,MEDIUM,sos
29.83,288.09,5.32,-0.09,-0.13,9.79,True,MEDIUM,sos
31.35,312.4,5.33,-0.14,-0.41,9.82,True,MEDIUM,sos
31.14,360.72,5.42,-0.04,0.04,9.81,True,MEDIUM,sos
31.84,411.8,5.38,-0.24,-0.27,9.85,True,MEDIUM,sos
32.31,406.02,4.58,-0.44,-0.19,9.38,True,MEDIUM,sos
32.75,408.48,4.14,0.39,-0.32,10.35,True,MEDIUM,sos
34.66,429.4,5.01,0.14,0.2,9.86,True,MEDIUM,sos
33.31,391.24,5.35,-0.09,-0.26,10.29,True,MEDIUM,sos
34.55,490.75,4.98,0.26,-0.28,9.79,True,MEDIUM,sos
36.04,498.82,4.33,-0.43,0.06,10.33,True,MEDIUM,sos
35.77,512.82,4.8,0.18,0.12,9.36,True,MEDIUM,sos
36.18,491.59,4.39,0.56,0.21,9.64,True,MEDIUM,sos
35.34,557.93,5.09,-0.25,-0.3,10.04,True,MEDIUM,sos
39.04,549.8,4.94,0.14,0.34,10.09,True,HIGH,sos
35.72,600.21,5.29,0.22,-0.1,9.68,True,HIGH,sos
29.08,205.6,5.64,0.69,-0.03,9.71,False,LOW,combined
27.66,225.15,5.87,0.09,-0.01,9.51,False,LOW,combined
28.44,218.66,7.04,0.55,0.37,9.57,False,LOW,combined
31.35,228.14,7.72,-0.69,0.3,9.58,False,LOW,combined
29.14,253.0,7.41,0.11,-0.08,10.22,False,LOW,combined
30.19,288.9,9.46,-0.24,0.15,9.37,False,LOW,combined
29.32,281.07,11.03,-0.34,0.12,10.05,False,LOW,combined
32.47,311.37,10.36,0.2,-0.41,9.8,False,LOW,combined
33.11,331.05,11.69,0.1,-0.17,10.1,False,LOW,combined
32.39,304.57,12.26,-0.16,-0.08,9.88,False,LOW,combined
33.51,360.92,13.63,-0.22,0.06,9.73,False,LOW,combined
36.43,374.62,14.7,-0.42,-0.41,9.75,False,LOW,combined
35.68,372.8,15.85,-0.78,-0.29,9.29,False,LOW,combined
35.74,394.21,15.06,0.16,0.33,9.57,False,LOW,combined
37.86,411.79,17.32,-0.14,-0.65,10.02,False,LOW,combined
36.55,445.91,18.49,0.3,0.27,9.9,False,LOW,combined
36.04,440.56,19.29,0.3,-0.03,9.88,False,LOW,combined
39.02,435.19,20.33,-0.35,-0.24,10.41,False,MEDIUM,combined
39.77,473.26,21.02,-0.38,-0.01,9.76,False,MEDIUM,combined
39.53,500.09,22.51,0.1,0.02,10.38,False,MEDIUM,combined
40.39,494.33,22.78,0.44,-0.1,10.17,False,MEDIUM,combined
42.81,530.22,23.48,-0.19,-0.08,9.1,False,MEDIUM,combined
41.04,539.19,23.62,-0.5,-0.2,9.89,False,MEDIUM,combined
42.21,546.89,25.02,-0.01,-0.33,9.89,False,MEDIUM,combined
43.69,573.53,26.38,-0.06,-0.46,10.01,False,MEDIUM,combined
44.04,579.1,27.8,-0.02,0.31,10.0,False,MEDIUM,combined
44.14,594.0,26.83,-0.09,-0.17,9.67,False,MEDIUM,combined
42.84,581.1,29.52,-0.81,-0.23,9.67,False,MEDIUM,combined
46.58,606.58,28.97,0.46,0.11,9.52,False,HIGH,combined
46.77,639.57,29.92,0.51,-0.2,9.99,True,CRITICAL,combined
45.86,630.29,31.13,-0.33,0.32,10.11,True,CRITICAL,combined
48.01,655.18,32.69,-0.48,0.41,9.52,True,CRITICAL,combined
45.27,678.67,33.01,-0.41,0.17,10.0,True,CRITICAL,combined
48.27,696.24,33.57,0.05,0.08,10.1,True,CRITICAL,combined
47.97,699.83,34.27,-0.53,-0.23,9.75,True,CRITICAL,combined
48.83,724.72,35.69,-0.09,0.3,10.07,True,CRITICAL,combined
48.7,755.67,35.82,0.17,0.15,9.08,True,CRITICAL,combined
51.36,738.73,37.82,-0.3,-0.38,10.28,True,CRITICAL,combined
51.56,749.38,37.87,0.62,-0.53,10.26,True,CRITICAL,combined
52.83,791.94,39.39,0.22,0.17,9.54,True,CRITICAL,combined
27.65,206.24,5.37,-0.01,-0.02,9.91,False,LOW,fall
28.68,199.37,5.24,0.15,0.27,9.94,False,LOW,fall
27.9,197.52,5.02,0.19,0.09,9.84,False,LOW,fall
27.73,206.35,5.28,-0.19,-0.29,9.99,False,LOW,fall
27.55,187.51,5.02,-0.09,-0.12,9.79,False,LOW,fall
27.91,192.46,5.32,-0.46,-0.06,-0.78,False,MEDIUM,fall
28.2,199.21,5.08,-0.85,0.51,0.86,False,MEDIUM,fall
29.19,174.21,4.72,-0.6,-0.86,0.68,False,MEDIUM,fall
28.86,203.05,4.97,24.1,16.48,39.51,False,MEDIUM,fall
28.59,212.55,4.84,27.16,14.85,30.02,False,MEDIUM,fall
27.31,203.68,4.94,5.17,1.63,3.43,False,LOW,fall
27.32,192.72,4.79,4.35,0.48,3.08,False,LOW,fall
26.9,181.32,5.03,5.71,2.08,3.31,False,LOW,fall
28.02,218.81,5.19,6.32,2.44,4.27,False,MEDIUM,fall
28.95,202.66,5.07,4.2,0.75,2.63,False,LOW,fall
28.52,199.62,5.34,6.83,2.05,4.26,False,MEDIUM,fall
28.52,204.36,4.82,6.69,1.13,1.04,False,LOW,fall
27.21,202.43,5.08,6.2,1.59,5.22,False,MEDIUM,fall
28.25,181.16,4.64,6.5,2.25,5.27,False,MEDIUM,fall
28.27,185.75,5.41,6.46,1.14,2.39,False,LOW,fall
27.38,195.97,4.95,0.15,0.32,10.08,False,LOW,fall
28.81,205.41,4.77,0.08,-0.19,9.7,False,LOW,fall
27.4,205.08,5.07,-0.35,0.03,9.61,False,LOW,fall
27.82,203.3,4.7,0.45,0.38,9.75,False,LOW,fall
27.78,200.71,5.4,0.09,0.2,9.89,False,LOW,fall
26.73,181.13,4.38,0.02,0.2,9.86,False,LOW,fall
27.62,197.86,5.09,-0.12,-0.2,9.66,False,LOW,fall
27.35,198.52,5.71,0.09,0.26,9.67,False,LOW,fall
28.11,188.91,5.09,0.26,0.12,9.82,False,LOW,fall
27.61,202.38,4.87,-0.24,-0.22,9.82,False,LOW,fall
27.61,202.4,5.23,-0.5,0.47,9.71,True,MEDIUM,sos
28.57,207.99,4.99,0.26,0.08,10.0,True,MEDIUM,sos
28.02,194.33,4.79,0.02,-0.12,9.82,True,MEDIUM,sos
27.58,218.55,4.87,0.01,0.09,9.92,True,MEDIUM,sos
28.31,199.69,5.55,0.22,0.36,10.02,True,MEDIUM,sos
29.3,192.96,5.29,-0.29,-0.4,9.44,True,MEDIUM,sos
29.87,236.63,5.26,0.6,0.17,9.91,True,MEDIUM,sos
29.09,249.97,4.72,0.22,-0.18,9.71,True,MEDIUM,sos
29.8,251.59,4.92,0.1,-0.43,9.46,True,MEDIUM,sos
29.71,270.92,5.08,0.62,-0.0,9.23,True,MEDIUM,sos
30.79,290.94,5.16,0.18,-0.06,9.44,True,MEDIUM,sos
31.45,299.46,5.29,0.18,0.25,9.8,True,MEDIUM,sos
32.81,320.3,4.99,0.02,0.26,9.75,True,MEDIUM,sos
31.13,334.6,5.12,0.28,0.03,9.65,True,MEDIUM,sos
32.55,372.72,5.3,0.4,-0.75,9.73,True,MEDIUM,sos
33.28,438.44,5.05,0.02,0.07,9.95,True,MEDIUM,sos
32.35,412.65,4.89,0.2,0.43,9.64,True,MEDIUM,sos
33.23,449.14,4.51,-0.65,0.08,9.43,True,MEDIUM,sos
34.92,449.74,4.68,-0.44,-0.02,9.62,True,MEDIUM,sos
33.41,475.77,4.97,0.11,0.03,9.91,True,MEDIUM,sos
35.25,505.65,5.09,-0.15,0.45,9.66,True,MEDIUM,sos
36.62,519.83,4.88,0.38,-0.12,9.85,True,MEDIUM,sos
36.11,582.49,5.07,-0.07,0.14,10.0,True,MEDIUM,sos
35.35,559.27,4.95,0.23,-0.19,9.51,True,MEDIUM,sos
37.72,541.0,5.17,0.49,0.26,10.0,True,MEDIUM,sos
29.09,165.56,5.67,-0.11,0.46,9.65,False,LOW,combined
28.68,211.37,6.18,-0.35,0.19,9.62,False,LOW,combined
29.37,235.18,5.89,-0.29,-0.19,10.05,False,LOW,combined
28.64,245.29,7.39,0.25,-0.52,9.35,False,LOW,combined
31.55,251.54,8.55,-0.05,0.0,10.03,False,LOW,combined
30.26,289.23,9.61,0.12,0.21,9.83,False,LOW,combined
31.77,259.93,10.22,0.09,-0.26,9.57,False,LOW,combined
32.23,296.08,11.62,0.04,0.31,10.13,False,LOW,combined
33.74,342.33,11.53,0.39,-0.21,9.82,False,LOW,combined
34.17,346.36,12.48,-0.34,-0.08,9.78,False,LOW,combined
34.6,362.43,13.58,0.0,0.32,9.93,False,LOW,combined
35.92,368.76,14.91,0.12,0.34,10.28,False,LOW,combined
33.4,401.88,15.58,0.06,0.09,10.42,False,LOW,combined
36.45,407.99,16.1,-0.05,-0.01,9.25,False,LOW,combined
35.9,389.62,17.25,-0.14,-0.36,10.19,False,LOW,combined
39.13,427.65,18.6,-0.11,0.23,9.68,False,MEDIUM,combined
35.66,461.83,19.42,-0.28,0.08,9.54,False,LOW,combined
38.25,458.52,20.32,-0.18,-0.45,9.97,False,MEDIUM,combined
39.0,484.33,21.64,0.04,-0.37,9.59,False,MEDIUM,combined
42.05,477.47,20.69,-0.27,0.47,9.32,False,MEDIUM,combined
42.19,479.53,22.73,0.26,0.4,9.8,False,MEDIUM,combined
41.12,522.05,23.0,-0.2,-0.6,10.0,False,MEDIUM,combined
41.65,546.64,23.85,0.33,-0.62,9.77,False,MEDIUM,combined
41.53,559.0,26.13,-0.4,0.36,10.33,False,MEDIUM,combined
41.78,560.02,25.54,-0.19,0.15,9.58,False,MEDIUM,combined
44.13,596.21,26.53,-0.77,-0.26,9.93,False,MEDIUM,combined
41.45,582.7,27.76,-0.22,0.27,9.7,False,MEDIUM,combined
44.98,592.51,28.7,-0.11,-0.04,9.99,False,MEDIUM,combined
45.48,633.1,28.74,0.07,0.38,9.48,False,HIGH,combined
46.56,608.05,30.37,-0.01,-0.18,9.38,True,CRITICAL,combined
45.9,655.71,31.33,-0.22,-0.01,9.71,True,CRITICAL,combined
48.1,636.85,31.95,0.07,-0.03,9.59,True,CRITICAL,combined
48.31,675.2,33.06,0.75,0.45,9.66,True,CRITICAL,combined
48.13,668.69,32.81,-0.23,-0.7,10.14,True,CRITICAL,combined
50.72,706.34,35.48,0.13,0.32,9.66,True,CRITICAL,combined
47.75,727.28,35.75,-0.25,-0.14,10.05,True,CRITICAL,combined
49.67,726.33,36.75,-0.2,-0.27,10.24,True,CRITICAL,combined
50.84,766.72,35.9,-0.27,-0.14,9.6,True,CRITICAL,combined
53.69,770.0,38.38,0.11,0.09,9.71,True,CRITICAL,combined
51.29,777.58,38.71,0.22,0.2,9.34,True,CRITICAL,combined
27.84,213.75,5.1,0.01,-0.16,9.66,False,LOW,fall
28.03,204.53,4.91,-0.09,-0.02,10.07,False,LOW,fall
28.11,192.48,5.55,-0.09,0.03,10.14,False,LOW,fall
28.32,205.81,4.79,-0.0,0.01,9.67,False,LOW,fall
27.31,197.67,5.07,-0.21,-0.02,9.99,False,LOW,fall
28.68,202.16,4.91,0.14,0.26,0.77,False,MEDIUM,fall
28.0,208.5,4.78,0.01,0.06,0.05,False,MEDIUM,fall
26.61,210.55,4.98,1.28,0.19,0.51,False,MEDIUM,fall
27.64,209.09,4.55,35.03,28.19,34.25,False,MEDIUM,fall
27.65,209.19,5.14,18.52,18.84,27.06,False,MEDIUM,fall
27.93,190.68,5.16,5.66,1.82,2.57,False,LOW,fall
28.21,209.19,5.35,6.19,1.76,6.51,False,MEDIUM,fall
28.15,210.7,4.93,7.55,1.86,4.46,False,MEDIUM,fall
27.82,209.3,5.04,5.6,1.64,3.64,False,LOW,fall
27.75,186.48,5.27,6.84,2.47,3.5,False,LOW,fall
28.8,184.19,5.44,6.05,1.1,5.25,False,MEDIUM,fall
26.83,200.43,5.16,5.95,2.02,3.73,False,LOW,fall
27.83,198.66,5.21,5.28,1.86,4.41,False,MEDIUM,fall
28.17,214.28,4.51,7.18,1.11,3.24,False,LOW,fall
28.15,212.92,5.18,4.64,1.74,1.49,False,LOW,fall
27.01,199.89,5.27,-0.12,0.08,10.27,False,LOW,fall
27.9,194.5,4.88,0.27,0.3,10.0,False,LOW,fall
28.77,219.61,5.06,0.22,-0.31,9.83,False,LOW,fall
27.9,185.17,5.27,-0.22,0.19,10.02,False,LOW,fall
27.52,202.56,5.38,-0.23,-0.56,9.98,False,LOW,fall
27.7,200.78,4.11,-0.31,-0.44,9.64,False,LOW,fall
28.04,200.21,5.25,0.45,0.31,9.43,False,LOW,fall
27.71,209.65,4.81,-0.2,-0.26,9.96,False,LOW,fall
28.29,197.29,4.92,0.11,-0.15,9.79,False,LOW,fall
28.29,205.03,5.33,0.15,0.37,9.93,False,LOW,fall
28.25,201.76,5.0,0.12,0.21,9.91,True,MEDIUM,sos
28.04,183.43,4.58,-0.06,-0.08,9.93,True,MEDIUM,sos
27.94,201.37,5.3,0.18,-0.15,9.59,True,MEDIUM,sos
28.45,205.2,5.2,0.22,0.1,9.82,True,MEDIUM,sos
28.2,200.37,5.31,0.27,-0.18,9.76,True,MEDIUM,sos
27.23,214.9,5.14,-0.26,-0.42,9.69,True,MEDIUM,sos
28.83,226.88,4.8,-0.45,-0.01,9.74,True,MEDIUM,sos
29.49,252.01,4.23,0.43,-0.43,9.69,True,MEDIUM,sos
30.39,247.33,5.24,0.12,0.03,9.5,True,MEDIUM,sos
29.68,296.42,5.07,-0.0,0.09,9.94,True,MEDIUM,sos
29.41,285.73,5.31,-0.16,-0.04,9.59,True,MEDIUM,sos
31.75,335.09,5.39,0.27,0.1,9.9,True,MEDIUM,sos
32.66,340.4,5.19,0.03,0.02,9.8,True,MEDIUM,sos
32.66,377.83,5.27,0.05,0.08,9.75,True,MEDIUM,sos
32.8,389.6,4.79,-0.13,0.35,10.14,True,MEDIUM,sos
34.24,381.88,5.1,-0.08,0.64,9.5,True,MEDIUM,sos
35.23,426.83,5.02,-0.18,0.23,10.08,True,MEDIUM,sos
33.12,448.1,4.82,0.4,0.24,9.69,True,MEDIUM,sos
33.2,437.06,4.26,-0.25,-0.62,9.87,True,MEDIUM,sos
35.63,445.73,5.26,-0.09,-0.05,9.6,True,MEDIUM,sos
35.98,490.68,4.4,0.07,0.53,10.01,True,MEDIUM,sos
36.14,460.33,5.16,-0.04,0.49,10.76,True,MEDIUM,sos
34.62,525.22,4.85,-0.5,-0.44,9.28,True,MEDIUM,sos
37.9,607.7,4.71,0.03,0.18,9.77,True,HIGH,sos
38.06,603.0,4.97,-0.66,-0.06,9.62,True,HIGH,sos
28.7,193.6,4.5,-0.21,-0.08,9.58,False,LOW,combined
29.18,209.2,5.87,-0.07,0.01,9.77,False,LOW,combined
28.57,248.84,7.69,-0.14,-0.13,10.18,False,LOW,combined
31.9,233.25,7.26,-0.5,-0.03,10.1,False,LOW,combined
29.63,250.92,7.71,-0.08,-0.45,10.39,False,LOW,combined
32.47,293.41,8.71,0.2,-0.14,9.78,False,LOW,combined
30.57,280.81,10.56,0.26,-0.13,9.15,False,LOW,combined
31.54,326.84,11.4,0.09,0.01,9.76,False,LOW,combined
33.99,325.5,11.41,-0.32,0.36,10.25,False,LOW,combined
34.88,320.77,13.0,-0.21,0.07,9.94,False,LOW,combined
33.48,346.62,13.88,-0.4,-0.16,9.66,False,LOW,combined
34.96,374.52,14.74,0.22,-0.25,9.65,False,LOW,combined
34.64,378.69,14.58,0.11,0.19,9.58,False,LOW,combined
36.69,399.61,17.37,-0.44,-0.31,9.71,False,LOW,combined
36.66,418.47,17.38,-0.1,0.34,9.88,False,LOW,combined
37.44,434.65,18.44,-0.12,0.28,9.51,False,LOW,combined
38.53,433.91,20.95,-0.13,-0.14,9.61,False,MEDIUM,combined
36.73,485.13,20.37,-0.1,-0.22,9.4,False,LOW,combined
39.31,471.44,19.87,-0.06,-0.18,10.0,False,MEDIUM,combined
40.12,497.93,21.64,0.01,-0.46,9.55,False,MEDIUM,combined
41.11,496.08,23.38,0.15,0.15,9.69,False,MEDIUM,combined
41.05,495.81,24.05,-0.08,-0.19,9.36,False,MEDIUM,combined
43.25,558.87,24.59,-0.35,0.43,9.92,False,MEDIUM,combined
43.46,542.38,24.08,-0.54,-0.06,9.79,False,MEDIUM,combined
42.82,581.63,25.62,-0.15,-0.35,9.75,False,MEDIUM,combined
43.81,549.48,26.42,0.07,-0.37,9.82,False,MEDIUM,combined
44.58,587.26,26.6,0.06,0.1,9.6,False,MEDIUM,combined
43.69,624.07,28.71,-0.17,0.11,9.78,False,HIGH,combined
43.54,602.0,30.12,0.3,-0.08,10.31,False,HIGH,combined
46.42,648.82,29.94,-0.03,-0.29,10.11,True,CRITICAL,combined
44.1,652.21,31.56,-0.12,-0.63,9.86,True,CRITICAL,combined
49.08,665.1,32.67,0.41,-0.26,9.91,True,CRITICAL,combined
47.72,700.31,33.42,0.1,0.32,9.6,True,CRITICAL,combined
47.12,702.58,33.53,0.11,-0.15,9.56,True,CRITICAL,combined
50.58,730.49,33.91,0.12,-0.03,10.2,True,CRITICAL,combined
51.53,725.78,35.41,0.61,0.14,9.89,True,CRITICAL,combined
48.67,753.89,36.5,0.46,0.1,9.9,True,CRITICAL,combined
50.61,753.29,37.16,-0.01,-0.35,9.14,True,CRITICAL,combined
52.42,761.17,39.47,0.08,0.37,10.14,True,CRITICAL,combined
50.83,801.69,40.07,-0.51,-0.46,9.52,True,CRITICAL,combined
27.77,194.14,4.56,0.08,0.18,9.89,False,LOW,fall
28.12,190.5,4.62,0.07,0.0,10.01,False,LOW,fall
27.69,198.86,4.74,0.35,-0.2,9.86,False,LOW,fall
27.88,205.78,4.72,0.51,0.13,9.95,False,LOW,fall
27.75,201.07,5.01,0.03,-0.08,9.84,False,LOW,fall
27.89,202.87,5.38,-0.63,-0.61,1.17,False,MEDIUM,fall
28.57,207.19,5.04,-0.05,0.2,0.39,False,MEDIUM,fall
27.57,195.4,5.17,0.29,0.76,1.08,False,MEDIUM,fall
28.21,226.37,4.77,20.23,20.66,39.7,False,MEDIUM,fall
27.91,195.57,5.17,38.66,14.94,34.53,False,MEDIUM,fall
27.68,209.85,5.15,6.74,0.92,3.82,False,LOW,fall
27.43,213.3,5.42,4.69,1.97,5.56,False,MEDIUM,fall
27.9,211.85,4.69,6.44,1.58,6.47,False,MEDIUM,fall
28.17,185.72,5.22,5.93,1.23,4.39,False,MEDIUM,fall
28.53,209.52,5.12,6.6,1.5,3.89,False,LOW,fall
28.58,198.87,4.65,5.03,2.34,5.28,False,MEDIUM,fall
27.64,196.12,4.96,5.81,1.74,3.37,False,LOW,fall
27.88,177.22,4.76,6.87,1.62,3.91,False,LOW,fall
27.92,199.52,4.6,6.09,1.57,3.46,False,LOW,fall
28.86,189.98,4.89,5.35,1.93,4.63,False,MEDIUM,fall
28.06,180.87,5.05,-0.02,0.38,10.05,False,LOW,fall
28.33,193.33,5.19,0.01,0.26,10.1,False,LOW,fall
27.72,189.11,4.72,0.33,0.38,10.05,False,LOW,fall
28.27,192.78,4.93,0.03,-0.04,9.92,False,LOW,fall
28.67,200.71,4.55,0.31,-0.25,9.09,False,LOW,fall
28.18,187.75,5.1,0.15,0.44,9.77,False,LOW,fall
28.41,199.11,4.71,0.8,0.52,9.67,False,LOW,fall
28.71,201.31,5.03,0.11,-0.29,9.87,False,LOW,fall
28.02,212.81,5.05,-0.13,-0.06,9.74,False,LOW,fall
27.98,200.22,5.14,0.11,0.45,9.83,False,LOW,fall
28.77,202.72,4.63,-0.3,0.27,9.71,True,MEDIUM,sos
27.54,206.61,4.77,-0.05,0.07,9.78,True,MEDIUM,sos
27.7,177.14,4.63,0.04,-0.16,9.77,True,MEDIUM,sos
27.43,210.07,5.03,-0.18,0.26,9.99,True,MEDIUM,sos
28.09,198.25,5.22,-0.49,0.26,9.82,True,MEDIUM,sos
28.11,160.84,5.09,-0.27,-0.14,9.77,True,MEDIUM,sos
27.45,218.33,5.59,-0.08,-0.06,10.06,True,MEDIUM,sos
27.54,246.97,5.02,0.07,-0.26,9.76,True,MEDIUM,sos
30.41,265.2,5.61,-0.12,-0.41,10.26,True,MEDIUM,sos
29.01,333.99,5.03,0.32,-0.12,9.91,True,MEDIUM,sos
33.23,324.0,4.73,0.13,0.62,9.61,True,MEDIUM,sos
31.96,324.19,5.09,-0.14,-0.53,9.78,True,MEDIUM,sos
31.5,361.35,4.95,0.24,0.36,9.75,True,MEDIUM,sos
31.06,390.3,5.08,0.13,0.24,9.85,True,MEDIUM,sos
33.77,376.07,5.09,0.71,-0.16,10.17,True,MEDIUM,sos
31.9,393.78,5.09,-0.04,-0.11,9.32,True,MEDIUM,sos
33.48,388.56,4.41,-0.13,-0.32,10.09,True,MEDIUM,sos
34.76,441.76,4.88,0.28,0.22,9.35,True,MEDIUM,sos
36.23,493.84,5.15,0.62,-0.36,9.61,True,MEDIUM,sos
34.28,461.82,5.18,-0.04,0.02,9.94,True,MEDIUM,sos
34.66,507.27,5.21,0.01,0.27,9.57,True,MEDIUM,sos
